-0.427498,0.124095,-0.14756,-1.84457,0.104016,1.91391,1.29758
-0.427101,0.122885,-0.147434,-1.84645,0.102721,1.91649,1.29789
-0.426616,0.121407,-0.147279,-1.84875,0.101132,1.91964,1.29826
-0.426052,0.11968,-0.147096,-1.85145,0.099268,1.92334,1.29871
-0.425418,0.117732,-0.146888,-1.85449,0.0971531,1.92752,1.29922
-0.424723,0.115589,-0.146657,-1.85785,0.0948133,1.93212,1.2998
-0.423978,0.113283,-0.146406,-1.86147,0.0922774,1.9371,1.30044
-0.423195,0.110844,-0.146138,-1.8653,0.0895761,1.94239,1.30113
-0.422383,0.108305,-0.145855,-1.86931,0.0867414,1.9479,1.30187
-0.421555,0.105699,-0.145561,-1.87343,0.0838061,1.95359,1.30266
-0.42072,0.103056,-0.145259,-1.87762,0.0808032,1.95939,1.30347
-0.419887,0.100406,-0.144953,-1.88183,0.077765,1.96522,1.30431
-0.419067,0.0977777,-0.144645,-1.88602,0.0747228,1.97103,1.30517
-0.418266,0.095196,-0.144339,-1.89014,0.0717063,1.97676,1.30604
-0.417491,0.0926837,-0.144038,-1.89417,0.0687429,1.98236,1.30691
-0.416749,0.0902605,-0.143744,-1.89806,0.0658578,1.98778,1.30777
-0.416043,0.087943,-0.14346,-1.90179,0.063073,1.99299,1.30862
-0.415377,0.0857447,-0.143188,-1.90534,0.0604076,1.99795,1.30944
-0.414755,0.0836756,-0.142929,-1.90869,0.0578772,2.00264,1.31023
-0.414177,0.0817431,-0.142685,-1.91182,0.0554944,2.00703,1.31099
-0.413643,0.0799517,-0.142457,-1.91473,0.053268,2.01111,1.3117
-0.413155,0.078303,-0.142245,-1.91742,0.051204,2.01488,1.31238
-0.412711,0.0767965,-0.14205,-1.91987,0.0493051,2.01834,1.313
-0.41231,0.0754297,-0.141872,-1.92211,0.0475712,2.02148,1.31358
-0.41195,0.0741982,-0.141711,-1.92412,0.0459999,2.02432,1.3141
-0.41163,0.0730962,-0.141566,-1.92593,0.0445863,2.02687,1.31458
-0.411346,0.0721168,-0.141437,-1.92753,0.043324,2.02913,1.31501
-0.411096,0.0712523,-0.141322,-1.92895,0.0422049,2.03114,1.31539
-0.410877,0.0704943,-0.141221,-1.9302,0.04122,2.0329,1.31573
-0.410687,0.0698342,-0.141132,-1.93128,0.0403594,2.03443,1.31603
-0.410523,0.0692632,-0.141056,-1.93223,0.0396126,2.03576,1.31629
